male_id	sample_number	date	sample_window_duration_h	sample_collection_time_s	cortisol_ng_mg_crea	testosterone_ng_mg_crea	triadic_interactions_per_h	infant_care_s_per_h	aggression_mm_per_h	david_score_norm	grooming_s_per_h	season	collection_method
A	23	2016-04-10	2.533333333333333	34320	241.9	53.2	0.39473684210526316	0	0	3.894103169885838	1035.7894736842106	non_mating	pipette
A	24	2016-04-10	5.989722222222222	51203	107.4	38.7	0.33390530074664937	0	0	3.894103169885838	511.3759680934935	non_mating	pipette
A	25	2016-04-10	5.993611111111111	70525	52.1	9.6	0	0	0.5005329749270057	3.894103169885838	192.5383510219215	non_mating	pipette
A	60	2016-04-20	1.01	28776	462.1	30.3	0	0	0	3.894103169885838	511.88118811881185	non_mating	pipette
A	62	2016-04-20	4.026388888888889	39690	168	13.9	0.24836150396688514	36.757502587099005	0.24836150396688514	3.894103169885838	391.1693687478441	non_mating	pipette
A	65	2016-04-20	5.769722222222223	56670	91.9	6.3	0	0	0.693274276635694	3.894103169885838	197.7564874103317	non_mating	pipette
A	67	2016-04-20	5.789444444444444	65572	173.5	36.5	0.5181844352749256	0	0.8636407254582094	3.894103169885838	354.2654255829575	non_mating	pipette
A	93	2016-05-01	2.6083333333333334	34623	427.1	33.3	0	0	0	3.894103169885838	0	non_mating	salivette
A	97	2016-05-01	5.9175	52429	243.2	23.4	0.1689902830587241	0	1.0139416983523446	3.894103169885838	130.2915082382763	non_mating	pipette
A	99	2016-05-01	5.9927777777777775	59700	90.5	18.5	0	0	1.1680726800778716	3.894103169885838	128.6548623342913	non_mating	pipette
A	100	2016-05-01	5.874722222222222	60570	181.3	8	0	0	1.191545699560263	3.894103169885838	139.75128847699654	non_mating	pipette
A	102	2016-05-01	5.873055555555555	70839	83.7	17.1	0.34053823960648916	0	0.5108073594097338	3.894103169885838	8.513455990162228	non_mating	pipette
A	173	2016-05-24	2.325	34290	329.6	18.2	0	0	0.8602150537634408	3.894103169885838	0	non_mating	pipette
A	175	2016-05-24	5.966111111111111	57754	109.6	19.8	0	2.3465872055126176	0.16761337182232983	3.894103169885838	369.75509824005957	non_mating	pipette
A	176	2016-05-24	5.9675	70920	28	33.3	0.5027230833682447	2.3460410557184748	0.1675743611227482	3.894103169885838	338.66778382907415	non_mating	pipette
A	242	2016-06-06	1.7666666666666666	32640	455.1	36.7	0	0	0.5660377358490566	3.894103169885838	0	non_mating	pipette
A	246	2016-06-06	5.7941666666666665	52020	99.1	12.6	0	0	1.8984610959298145	3.894103169885838	31.065727024306057	non_mating	pipette
A	280	2016-06-13	5.703333333333333	45612	673.2	17.1	0	0	1.5780245470485097	3.894103169885838	16.656925774400936	non_mating	pipette
A	282	2016-06-13	4.547777777777778	41452	202.1	10.3	0	0	0.8795504519912044	3.894103169885838	20.889323234791107	non_mating	salivette
A	283	2016-06-13	4.817777777777778	42424	515.8	12.6	0	0	1.0378228782287824	3.894103169885838	19.718634686346864	non_mating	salivette
A	285	2016-06-13	5.975	51000	455	32.1	0	0	2.175732217573222	3.894103169885838	15.89958158995816	non_mating	pipette
A	287	2016-06-13	5.971111111111111	54720	424.7	19.3	0	0	2.1771492370673613	3.894103169885838	50.07443245254931	non_mating	pipette
A	288	2016-06-13	5.873611111111111	50100	294	75	0	0	2.2132891936628045	3.894103169885838	16.174036415228187	non_mating	salivette
A	289	2016-06-13	5.97	56640	183.3	29.1	0	0	1.8425460636515913	3.894103169885838	34.17085427135679	non_mating	pipette
A	290	2016-06-13	5.887222222222222	61260	211.1	71.8	0	0	1.528734547513447	3.894103169885838	34.6513164103048	non_mating	pipette
A	291	2016-06-13	5.904166666666667	63990	343	18.3	0	0	1.3549752999294284	3.894103169885838	34.55187014820042	non_mating	pipette
A	292	2016-06-13	5.6594444444444445	70290	87.9	2.4	0.17669578875036812	0	0.5300873662511043	3.894103169885838	36.04594090507509	non_mating	pipette
A	351	2016-06-24	0.9416666666666667	31890	238	31.3	0	0	2.1238938053097347	3.894103169885838	0	non_mating	pipette
A	352	2016-06-24	5.921666666666667	50715	73.1	11.6	0.6754855052068675	0	2.8708133971291865	3.894103169885838	0	non_mating	pipette
A	405	2016-07-06	1.6655555555555555	31016	365.9	21.3	0	0	1.8012008005336893	3.894103169885838	0	non_mating	pipette
A	406	2016-07-06	4.980555555555555	42950	89.4	18.3	0.8031232571109872	0	3.0117122141662023	3.894103169885838	3.6140546569994427	non_mating	pipette
A	409	2016-07-06	5.752222222222223	69000	61.3	10.2	0.17384585667374927	10.430751400424956	0.8692292833687463	3.894103169885838	0	non_mating	pipette
A	410	2016-07-06	5.9825	56212	84.9	86.6	0.1671541997492687	0	2.0058503969912245	3.894103169885838	3.0087755954868367	non_mating	pipette
A	411	2016-07-06	5.9944444444444445	58629	122.5	55	0.16682113067655235	0	1.0009267840593141	3.894103169885838	3.0027803521779424	non_mating	pipette
A	412	2016-07-06	5.957222222222223	64200	70	28.6	0.16786347104355123	0	0.8393173552177562	3.894103169885838	0	non_mating	pipette
A	469	2016-07-22	5.034722222222222	43085	140.7	16	0.993103448275862	5.362758620689655	0.993103448275862	3.894103169885838	113.41241379310344	non_mating	pipette
A	470	2016-07-22	1.85	31620	217.3	33.1	1.6216216216216215	8.648648648648647	0.5405405405405405	3.894103169885838	308.64864864864865	non_mating	pipette
A	473	2016-07-22	5.942222222222222	61865	87.5	20	0.16828721017202694	0	0.6731488406881078	3.894103169885838	0	non_mating	pipette
A	507	2016-07-31	3.7488888888888887	38516	71.8	8.4	0.26674570243034973	0	1.066982809721399	3.894103169885838	5.868405453467695	non_mating	pipette
A	515	2016-07-31	5.997222222222222	48137	234.3	18.7	0.16674386289949053	0	1.5006947660954146	3.894103169885838	1.000463177396943	non_mating	pipette
A	517	2016-07-31	5.8869444444444445	49821	224.5	86.7	0.16986740905015807	0	1.5288066814514225	3.894103169885838	1.0192044543009484	non_mating	pipette
A	520	2016-07-31	5.956944444444445	61666	196	15.5	0	0	0.5036138960130566	3.894103169885838	1.0072277920261132	non_mating	pipette
A	521	2016-07-31	5.990833333333334	63570	146.1	7	0	0	0	3.894103169885838	0	non_mating	pipette
A	523	2016-07-31	5.934166666666667	71510	79.5	37.8	0	0	0.5055469737396433	3.894103169885838	160.93245330711977	non_mating	pipette
A	561	2016-08-13	5.795	47500	94.7	23.2	0.3451251078515962	0	1.0353753235547887	3.894103169885838	173.0802415875755	non_mating	pipette
A	562	2016-08-13	5.995	55257	63.4	47.1	0.16680567139282734	0	1.0008340283569641	3.894103169885838	167.30608840700583	non_mating	pipette
A	563	2016-08-13	5.8213888888888885	67910	41.3	26.3	0.17178031206756694	0	0.17178031206756694	3.894103169885838	146.35682588156703	non_mating	pipette
A	591	2016-08-20	2.609722222222222	34235	51.3	11.8	1.1495476317189997	0	0	3.894103169885838	0	non_mating	pipette
A	593	2016-08-20	5.086944444444445	43212	168.3	31.7	0.5897449898978867	0	0.5897449898978867	3.894103169885838	0.9829083164964778	non_mating	pipette
A	594	2016-08-20	3.3897222222222223	37102	164.4	10.6	0.8850282717364583	0	0.5900188478243055	3.894103169885838	0	non_mating	pipette
A	595	2016-08-20	5.9275	50480	172.3	44	0.33741037536904256	0	0.5061155630535639	3.894103169885838	199.7469422184732	non_mating	pipette
A	596	2016-08-20	5.933888888888889	51365	136.5	27.9	0.3370470929688231	0	0.5055706394532347	3.894103169885838	330.4746746559311	non_mating	pipette
A	599	2016-08-20	5.950833333333334	58180	181.7	33.7	0	0	0.16804369135975353	3.894103169885838	329.53367875647666	non_mating	pipette
A	645	2016-08-29	2.539722222222222	34823	193	12.1	0	0	1.1812315432571365	3.894103169885838	42.52433555725692	non_mating	pipette
A	648	2016-08-29	5.881944444444445	60921	75.9	33.8	0	0	0.8500590318772137	3.894103169885838	414.4887839433294	non_mating	pipette
A	697	2016-09-07	5.824722222222222	66181	122.1	29	0	0	0.8584100338595069	3.894103169885838	415.2987743812294	non_mating	pipette
A	732	2016-09-19	5.7027777777777775	46630	169	10.7	0.17535314174378958	0	3.5070628348757915	3.894103169885838	398.0516317584024	non_mating	salivette
A	733	2016-09-19	5.9688888888888885	62529	141.6	25.6	0	6.868950111690246	2.848101265822785	3.894103169885838	512.1556217423679	non_mating	pipette
A	789	2016-09-28	4.027222222222222	41678	158.7	22.2	0.49662022347910056	0	0.9932404469582011	3.894103169885838	133.09421989239897	non_mating	pipette
A	795	2016-09-28	5.996666666666667	51613	184.2	32.6	0.33351862145636463	0	0.500277932184547	3.894103169885838	112.89605336297943	non_mating	pipette
A	821	2016-10-06	4.484444444444445	44404	221.5	28.1	0	0	0.44598612487611494	3.894103169885838	322.67096134786914	non_mating	pipette
A	863	2016-10-16	4.972222222222222	46880	394.1	80.4	0	0	1.6089385474860334	3.894103169885838	190.0558659217877	non_mating	pipette
A	866	2016-10-16	5.514722222222222	59830	432	82.4	0	0	0	3.894103169885838	198.1967460837153	non_mating	pipette
A	907	2016-10-24	5.825277777777778	54630	490	110.4	0	1.3733250679509799	0	3.894103169885838	391.0543130990415	non_mating	pipette
B	3	2016-04-04	1.261111111111111	32440	196	11.1	0	0	0.7929515418502203	13.05927422960025	620.0881057268723	non_mating	pipette
B	4	2016-04-04	5.9925	61580	52.6	5.6	0	2.670004171881519	0.16687526074259493	13.05927422960025	298.5398414685023	non_mating	pipette
B	76	2016-04-25	2.3133333333333335	32268	446.8	13.3	0.4322766570605187	4.322766570605187	0	13.05927422960025	173.77521613832852	non_mating	pipette
B	79	2016-04-25	5.640833333333333	68091	145	13.1	0.17727877086718866	0.8863938543359433	2.1273452504062638	13.05927422960025	306.337716058502	non_mating	pipette
B	120	2016-05-07	5.991666666666666	49108	67.5	5.5	1.502086230876217	96.13351877607789	0.6675938803894298	13.05927422960025	168.56745479833103	non_mating	pipette
B	122	2016-05-07	5.895277777777777	63840	70.7	4.8	0.3392545822927956	3.05329124063516	0.1696272911463978	13.05927422960025	102.79413843471706	non_mating	pipette
B	151	2016-05-18	5.996111111111111	51955	116.4	9.5	0.5003242842583155	21.34716946168813	2.3348466598721394	13.05927422960025	274.34448253497635	non_mating	pipette
B	204	2016-05-29	5.975	56895	600	26.7	0	0	0.8368200836820084	13.05927422960025	0	non_mating	pipette
B	205	2016-05-29	5.988611111111111	60900	69.4	9.6	0	0	0.5009508789832553	13.05927422960025	0	non_mating	pipette
B	206	2016-05-29	5.758611111111111	67485	103.6	8.5	0	0	0.6946119338189186	13.05927422960025	5.0359365201871595	non_mating	pipette
B	207	2016-05-29	5.505833333333333	71155	82.3	12.5	0	0	0.9081277433025579	13.05927422960025	5.2671409111548355	non_mating	pipette
B	247	2016-06-08	1.0166666666666666	29100	236.2	16.4	6.885245901639345	71.8032786885246	0	13.05927422960025	0	non_mating	pipette
B	251	2016-06-08	5.886388888888889	48660	151.6	11.2	1.5289509697513095	12.401491199093956	0.6795337643339153	13.05927422960025	0	non_mating	pipette
B	255	2016-06-08	5.485	64905	68.6	8.8	0.7292616226071102	0	0	13.05927422960025	95.897903372835	non_mating	pipette
B	257	2016-06-08	5.7122222222222225	69894	63.3	7.1	0.7002528690916163	0	0	13.05927422960025	170.1614471892628	non_mating	pipette
B	258	2016-06-08	5.653611111111111	72414	37.5	6	0.17687810150837716	0	0	13.05927422960025	171.9255146661426	non_mating	pipette
B	328	2016-06-19	1.8075	32690	57.6	11	2.7662517289073305	0	1.6597510373443982	13.05927422960025	18.25726141078838	non_mating	pipette
B	329	2016-06-19	4.990833333333334	44210	88.2	6.5	2.604775421606278	402.1372516279846	2.404408081482718	13.05927422960025	6.612122224077475	non_mating	pipette
B	333	2016-06-19	5.98	52530	178.2	6.7	1.3377926421404682	335.61872909698997	1.5050167224080266	13.05927422960025	5.518394648829431	non_mating	pipette
B	383	2016-06-30	5.07	44520	169.6	8.2	0.9861932938856015	575.7396449704141	0.9861932938856015	13.05927422960025	108.28402366863905	non_mating	pipette
B	387	2016-06-30	5.8502777777777775	66314	84.3	6.6	1.0255923270499976	25.981672285266608	0.3418641090166659	13.05927422960025	417.0742130003324	non_mating	pipette
B	445	2016-07-16	5.790277777777778	71440	126.1	7.9	1.0362197169585032	126.59150875509714	0.34540657231950106	13.05927422960025	384.0921084192852	non_mating	pipette
B	501	2016-07-28	5.885555555555555	59000	217.8	15.2	0	0	0.5097224844251463	13.05927422960025	244.83670001887862	non_mating	pipette
B	504	2016-07-28	5.792777777777777	70439	103.8	14.9	0.1726287522777405	4.315718806943512	0.8631437613887025	13.05927422960025	606.9626930085356	non_mating	pipette
B	534	2016-08-03	5.520833333333333	54765	50.2	12.7	0.18113207547169813	0	0.9056603773584906	13.05927422960025	211.9245283018868	non_mating	pipette
B	535	2016-08-03	5.693333333333333	70235	57.9	9.1	0.351288056206089	76.05386416861826	0.1756440281030445	13.05927422960025	532.3770491803278	non_mating	pipette
B	565	2016-08-14	5.426111111111111	44434	165.1	9.3	0	0	1.1057643083853794	13.05927422960025	240.87232517661513	non_mating	pipette
B	566	2016-08-14	5.9686111111111115	47025	44.4	4.8	0	0	1.0052589938102108	13.05927422960025	218.97891748499092	non_mating	pipette
B	568	2016-08-14	5.753333333333333	45612	73.5	18.8	0	0	1.0428736964078795	13.05927422960025	227.1726535341831	non_mating	pipette
B	570	2016-08-14	5.998333333333333	60471	43.5	13.2	0.1667129758266185	0	0.5001389274798556	13.05927422960025	370.2695193109197	non_mating	pipette
B	571	2016-08-14	5.8175	66765	48.1	6.2	0.17189514396218308	0	0.17189514396218308	13.05927422960025	354.6196819939837	non_mating	pipette
B	573	2016-08-14	5.743055555555555	71750	44.4	14	0.17412333736396615	13.407496977025394	0.17412333736396615	13.05927422960025	440.7061668681983	non_mating	pipette
B	627	2016-08-25	5.21	44036	156.8	51.2	0.19193857965451055	0	0.9596928982725528	13.05927422960025	312.09213051823417	non_mating	pipette
B	633	2016-08-25	5.7925	51179	74.3	8	0.17263703064307293	3.1074665515753126	0.5179110919292188	13.05927422960025	270.86750107898143	non_mating	pipette
B	667	2016-09-01	5.365	44034	160.9	12.9	1.1183597390493942	24.231127679403542	0.5591798695246971	13.05927422960025	189.37558247903075	non_mating	pipette
B	670	2016-09-01	5.96	54755	58.6	10.2	0	0	0.33557046979865773	13.05927422960025	154.0268456375839	non_mating	pipette
B	672	2016-09-01	5.7283333333333335	60308	147	17.3	0	0	0.17457084666860634	13.05927422960025	206.6918824556299	non_mating	pipette
B	760	2016-09-23	4.171666666666667	41898	124.9	12.9	0.4794246903715541	0	0.4794246903715541	13.05927422960025	487.8146224530563	non_mating	pipette
B	766	2016-09-23	5.7925	58723	203.3	18.6	0.17263703064307293	0	0.5179110919292188	13.05927422960025	105.48122572291756	non_mating	pipette
B	819	2016-10-05	4.334722222222222	43865	186.5	15.7	0	0	0.2306952899711631	13.05927422960025	47.5232297340596	non_mating	pipette
B	853	2016-10-14	1.741111111111111	35068	475.3	32.9	0	4.020421186981493	0.574345883854499	13.05927422960025	131.52520740268028	non_mating	pipette
B	854	2016-10-14	3.591111111111111	41728	310.8	30.1	0	1.9492574257425743	0.2784653465346535	13.05927422960025	63.76856435643564	non_mating	pipette
B	856	2016-10-14	5.5125	48645	497.8	31.1	0	1.2698412698412698	0.18140589569160998	13.05927422960025	41.54195011337868	non_mating	pipette
B	861	2016-10-14	5.976944444444444	64500	137.1	21.7	0	0	0	13.05927422960025	156.4344471812985	non_mating	pipette
B	897	2016-10-23	4.55	45960	832	59.4	0	63.2967032967033	0.43956043956043955	13.05927422960025	297.14285714285717	non_mating	pipette
B	898	2016-10-23	5.041666666666667	47730	1330	35	0	57.123966942148755	0.396694214876033	13.05927422960025	268.1652892561983	non_mating	pipette
C	26	2016-04-11	2.0616666666666665	32742	133.5	8.1	0.4850444624090542	93.61358124494745	0.9700889248181084	7.920606174279518	26.192400970088926	non_mating	pipette
C	28	2016-04-11	5.966388888888889	64468	131.6	14.8	0.5028167046883002	0	0.3352111364588668	7.920606174279518	286.2703105358722	non_mating	salivette
C	30	2016-04-11	5.799444444444444	70690	80.9	19.8	1.2070121659162756	72.59316026439315	0	7.920606174279518	294.5109684835712	non_mating	salivette
C	71	2016-04-22	3.1330555555555555	37262	226.4	22.6	0	10.2136714247717	0.31917723202411563	7.920606174279518	41.17386293111092	non_mating	pipette
C	72	2016-04-22	4.949166666666667	43800	205.1	15.3	0.20205421788179828	6.465734972217545	0.20205421788179828	7.920606174279518	335.61205590166696	non_mating	salivette
C	106	2016-05-03	2.01	33900	278.6	32.7	0.49751243781094534	0	1.492537313432836	7.920606174279518	354.2288557213931	non_mating	salivette
C	107	2016-05-03	3.8669444444444445	40585	119.1	5.5	0.775806335751742	0	0.775806335751742	7.920606174279518	363.0773651318152	non_mating	pipette
C	109	2016-05-03	4.5808333333333335	46440	154	50	0.6549026741859195	0	0.6549026741859195	7.920606174279518	291.2133891213389	non_mating	pipette
C	111	2016-05-03	5.586666666666667	56666	183.4	9.2	0.5369928400954653	0	0.7159904534606205	7.920606174279518	201.19331742243435	non_mating	salivette
C	135	2016-05-15	2.7944444444444443	35940	103.7	16.7	0	22.90258449304175	0.35785288270377735	7.920606174279518	103.41948310139166	non_mating	pipette
C	136	2016-05-15	4.703611111111111	43050	197.2	9.6	0	13.606567058406663	1.4882182720132286	7.920606174279518	272.34394377842085	non_mating	pipette
C	177	2016-05-25	0.8	28680	307.5	41	3.75	0	0	7.920606174279518	51.25	non_mating	pipette
C	178	2016-05-25	1.4847222222222223	31445	252.7	23.6	2.6941066417212345	0	0.6735266604303086	7.920606174279518	27.614593077642656	non_mating	pipette
C	180	2016-05-25	5.908333333333333	50250	64	10.2	0.846262341325811	7.6163610719323	1.8617771509167842	7.920606174279518	433.96332863187587	non_mating	salivette
C	182	2016-05-25	5.393055555555556	66645	121.9	9.7	2.039660056657224	85.6657223796034	0.37084728302858616	7.920606174279518	372.3306721607005	non_mating	salivette
C	184	2016-05-25	5.842777777777778	68398	95.4	11.3	2.053817628601312	79.07197870115051	0.34230293810021867	7.920606174279518	343.67214985261955	non_mating	pipette
C	185	2016-05-25	5.8758333333333335	69422	117.9	13.2	1.8720748829953198	78.62714508580343	0.3403772514536945	7.920606174279518	309.91348744858885	non_mating	salivette
C	234	2016-06-05	2.642777777777778	36474	88.6	7.9	1.8919487071683834	18.919487071683832	1.13516922430103	7.920606174279518	97.62455328988858	non_mating	salivette
C	235	2016-06-05	4.042777777777777	41514	168.8	10.1	1.2367733956300675	12.367733956300675	0.7420640373780405	7.920606174279518	63.81750721451148	non_mating	pipette
C	236	2016-06-05	5.981388888888889	60630	276.3	22.7	0.1671852505456741	15.882598801839038	0.5015557516370223	7.920606174279518	305.1130822458552	non_mating	pipette
C	237	2016-06-05	5.970555555555555	61920	142.5	18.2	0.16748860147017772	15.911417139666884	0.5024658044105332	7.920606174279518	305.66669768307435	non_mating	pipette
C	277	2016-06-15	5.995555555555556	55410	191.3	8.8	0.16679021497405486	1.1675315048183839	0.3335804299481097	7.920606174279518	5.83765752409192	non_mating	salivette
C	293	2016-06-15	0.7083333333333334	28050	732.2	29.4	0	0	1.4117647058823528	7.920606174279518	686.1176470588235	non_mating	pipette
C	301	2016-06-15	5.999722222222222	52740	220	10	0.3333487661465809	3.83351081068568	0.6666975322931618	7.920606174279518	62.83624241863049	non_mating	pipette
C	304	2016-06-15	5.710277777777778	72210	269.4	8.9	1.2258598044461742	2.6268424380989446	0.3502456584131926	7.920606174279518	131.86749039256702	non_mating	pipette
C	360	2016-06-26	5.989444444444445	64260	132.7	11.7	0.8348019664224098	46.08106854651702	0.3339207865689639	7.920606174279518	120.71236434468045	non_mating	pipette
C	427	2016-07-10	2.7172222222222224	36125	163.9	15.7	1.840114496013085	52.25925168677162	0.7360457984052341	7.920606174279518	0	non_mating	pipette
C	429	2016-07-10	5.999444444444444	57895	83.7	37.4	1.3334568015556996	21.00194462450227	0	7.920606174279518	63.67256227428466	non_mating	pipette
C	430	2016-07-10	5.9	63180	65.2	30.4	1.0169491525423728	0	0	7.920606174279518	64.7457627118644	non_mating	pipette
C	431	2016-07-10	5.908055555555555	67320	45.2	15.7	0.8463021298603601	0	0.5077812779162161	7.920606174279518	164.18261319290988	non_mating	pipette
C	432	2016-07-10	5.908888888888889	69180	64.4	17.7	0.8461827754795036	0	0.6769462203836029	7.920606174279518	164.15945844302368	non_mating	pipette
C	481	2016-07-25	2.076388888888889	32555	3808	200	2.8896321070234112	408.8829431438127	0.4816053511705686	7.920606174279518	257.6588628762542	non_mating	pipette
C	483	2016-07-25	2.9125	36245	165.2	13.4	11.330472103004292	911.244635193133	1.3733905579399142	7.920606174279518	229.69957081545064	non_mating	pipette
C	484	2016-07-25	5.674444444444444	46201	98.8	7.8	7.577834345016644	700.8615625611906	2.9958879968670455	7.920606174279518	160.36812218523596	non_mating	pipette
C	524	2016-08-01	1.0630555555555556	29027	1978.7	200	10.347530702900443	3099.55578782336	1.8813692187091715	7.920606174279518	1398.798014110269	non_mating	pipette
C	527	2016-08-01	5.8902777777777775	49370	134.1	14.6	7.639707616128272	1021.1742513558123	1.6977128035840605	7.920606174279518	250.41263852864893	non_mating	pipette
C	528	2016-08-01	4.831388888888889	67887	153	29.1	2.6907376530788247	361.17978497096533	0.6209394584028057	7.920606174279518	235.75001437359856	non_mating	pipette
C	555	2016-08-10	4.478055555555556	41359	231	11.7	4.6895353886235345	819.328825755226	0.8932448359282923	7.920606174279518	327.15092115873705	non_mating	pipette
C	557	2016-08-10	5.811388888888889	60840	269.2	29.3	4.818125328617179	1310.3580134792792	0.1720759045934707	7.920606174279518	0	non_mating	pipette
C	611	2016-08-24	2.1433333333333335	32465	224	20	3.732503888024883	1102.48833592535	0	7.920606174279518	0	non_mating	pipette
C	614	2016-08-24	4.204444444444444	39885	172.6	17.6	2.3784355179704018	601.0306553911205	0.47568710359408034	7.920606174279518	0	non_mating	pipette
C	615	2016-08-24	5.9275	49153	128.1	9.9	0.6748207507380851	426.3180092787853	0.33741037536904256	7.920606174279518	104.42851117671869	non_mating	pipette
C	617	2016-08-24	5.919722222222222	47880	54.9	23.5	1.0135610717469852	426.8781380507719	0.3378536905823284	7.920606174279518	104.56571723523064	non_mating	salivette
C	620	2016-08-24	5.729166666666667	68550	48.4	50.8	3.665454545454545	548.9454545454545	0.34909090909090906	7.920606174279518	379.2872727272727	non_mating	pipette
C	621	2016-08-24	5.925277777777778	69824	48	29.7	3.7129060991045897	530.7768037129061	0.33753691810041725	7.920606174279518	366.73386151610333	non_mating	pipette
C	655	2016-08-31	3.5597222222222222	37655	142.1	19.7	5.3374951229028484	625.6106125634022	1.1236831837690207	7.920606174279518	203.94849785407726	non_mating	pipette
C	657	2016-08-31	5.886111111111111	48235	230.9	18	2.208588957055215	250.58990089664937	0.33978291647003306	7.920606174279518	55.894289759320436	non_mating	pipette
C	660	2016-08-31	5.657222222222222	68730	101	33.9	2.297947559658254	274.1628203869194	0	7.920606174279518	144.24040066777965	non_mating	pipette
C	662	2016-08-31	5.711388888888889	59190	61.5	9.7	1.22562132192014	216.05953017849325	0	7.920606174279518	90.87106658236466	non_mating	pipette
C	663	2016-08-31	5.7252777777777775	66420	67.8	16.8	1.7466401436126342	221.1246421813595	0	7.920606174279518	142.52583571879094	non_mating	pipette
C	714	2016-09-14	0.9355555555555556	29468	265.7	14	3.2066508313539193	126.12826603325415	1.0688836104513064	7.920606174279518	115.43942992874109	non_mating	pipette
C	715	2016-09-14	2.355277777777778	34579	201.6	13	2.5474702205448754	50.10024767071589	0.4245783700908126	7.920606174279518	79.39615520698196	non_mating	pipette
C	716	2016-09-14	4.465277777777778	42450	273	19.6	1.567651632970451	53.972006220839816	0.223950233281493	7.920606174279518	41.878693623639194	non_mating	pipette
C	717	2016-09-14	5.884722222222222	49314	144.5	12.9	0.679726221383054	70.86145857918339	0	7.920606174279518	15.97356620250177	non_mating	pipette
C	718	2016-09-14	5.962777777777778	60932	119.7	16.3	1.0062424298891268	91.40035404826236	0.16770707164818782	7.920606174279518	176.59554644554177	non_mating	pipette
C	735	2016-09-20	1.5816666666666668	31989	181.5	16.7	5.057955742887249	421.7070600632244	0	7.920606174279518	306.0063224446786	non_mating	pipette
C	737	2016-09-20	2.0597222222222222	33710	286.3	18.4	3.8840188806473366	323.8300741739717	0	7.920606174279518	234.98314227916384	non_mating	pipette
C	740	2016-09-20	4.553333333333334	42962	274.4	43	2.1961932650073206	581.3323572474377	1.5373352855051243	7.920606174279518	388.7262079062957	non_mating	pipette
C	744	2016-09-20	5.663611111111111	63570	128	21.9	0.8828289764088479	279.8567855216048	0.35313159056353915	7.920606174279518	510.9814115454412	non_mating	pipette
C	745	2016-09-20	5.664166666666667	64858	186.7	28.9	0.8827423863469178	279.8293364719729	0.17654847726938355	7.920606174279518	498.9259967632779	non_mating	pipette
C	747	2016-09-20	5.831388888888889	53040	271.5	24.2	0.6859429333587386	347.08712427952173	1.3718858667174771	7.920606174279518	612.5470394893536	non_mating	pipette
C	748	2016-09-20	5.724444444444444	54825	299.7	26.8	0.6987577639751553	353.5714285714286	1.3975155279503106	7.920606174279518	623.9906832298137	non_mating	pipette
C	750	2016-09-20	5.713055555555556	66919	191.2	24.4	1.0502260903388922	277.43472553119074	0.1750376817231487	7.920606174279518	494.6564885496183	non_mating	pipette
C	786	2016-09-28	1.8775	33724	229.7	15.9	1.0652463382157125	534.2210386151797	1.0652463382157125	7.920606174279518	0	non_mating	pipette
C	787	2016-09-28	2.858611111111111	37294	234.8	20	0.6996404625400835	350.8696919638519	1.0494606938101254	7.920606174279518	157.4191040715188	non_mating	pipette
C	790	2016-09-28	5.4	46443	155.1	22.3	0.7407407407407407	191.48148148148147	0.5555555555555555	7.920606174279518	314.4444444444444	non_mating	pipette
C	797	2016-09-28	5.8694444444444445	65065	108.5	41.5	1.0222432560340748	524.581164221486	0.17037387600567913	7.920606174279518	339.7255087553242	non_mating	pipette
C	808	2016-10-02	4.174166666666666	43270	380.9	44.1	0.9582751048113397	531.123976841685	0.47913755240566985	7.920606174279518	5.510081852665203	non_mating	pipette
C	809	2016-10-02	5.290277777777778	47288	232.9	44.2	0.7561039642950905	419.07062221055395	0.5670779732213179	7.920606174279518	4.347597794696771	non_mating	pipette
C	830	2016-10-10	0.8405555555555555	30866	354	44.8	5.948446794448117	491.34170522141443	3.56906807666887	7.920606174279518	0	non_mating	pipette
C	831	2016-10-10	1.4033333333333333	32892	215.4	38.5	3.5629453681710213	294.29928741092635	2.137767220902613	7.920606174279518	0	non_mating	pipette
C	836	2016-10-10	5.998055555555555	49805	364.7	46.5	1.1670448756541472	85.52771731579679	1.0003241791321262	7.920606174279518	183.0593247811791	non_mating	pipette
C	881	2016-10-20	3.5455555555555556	42040	263.5	490.2	0	1.6922594797869006	0	7.920606174279518	0	non_mating	pipette
C	883	2016-10-20	5.926666666666667	56678	328.2	71.4	0.5061867266591676	3.712035995500562	0	7.920606174279518	214.45444319460069	non_mating	pipette
C	884	2016-10-20	5.992222222222222	59985	137.7	9.4	1.1681809753384016	206.6011496384202	0.16688299647691454	7.920606174279518	219.78490636009644	non_mating	pipette
D	37	2016-04-16	4.189166666666667	40314	586.7	128.6	0.23871096081161725	16.70976725681321	0.7161328824348517	2.042050003474529	320.35010940919034	non_mating	salivette
D	38	2016-04-16	5.836111111111111	46243	726.9	103.8	0.17134697762970014	11.99428843407901	0.8567348881485007	2.042050003474529	229.94764397905757	non_mating	salivette
D	39	2016-04-16	5.896944444444444	61200	280	69.4	0	0	2.034952188044656	2.042050003474529	51.89128079513873	non_mating	salivette
D	40	2016-04-16	5.9225	53465	380.2	71.6	0	0	1.3507809202195018	2.042050003474529	216.96918531025747	non_mating	salivette
D	42	2016-04-16	5.831944444444445	67009	231.9	101.6	0	0	1.7146939747558942	2.042050003474529	114.54155751369373	non_mating	salivette
